Name,Width,Height,Depth,Artist Name,Country,Price,Category
Fragment of jungle in summer,11.7,8.3,0,Eustaquio Carrasco,Spain,$580,Drawings
St Just Steeple,11.8,15,0,Mary Ruggeri,United Kingdom,$380,Drawings
"""ON THE DARK SIDE OF THE MOON""  (9x12 paper-mix tech - 4 8 15 - 947pm-9x12)",9,12,0,tj owens,United States,$520,Drawings
wild horses,27.6,39.4,0,Marija Čolić,Serbia,$460,Drawings
Map Series,9.4,12.6,0.4,Adriana Ablin Abstract Painter,Argentina,$480,Drawings
untitled,11.7,8.3,0,Sylwia Kaden,Poland,$365,Drawings
Tree and Arch by Robert S. Lee (Sketchbook p. 69),9.8,8.8,0.1,Robert Lee,United States,"$30,750",Drawings
Girl With Flower,11,9,0.6,Hilary McCarthy Artist,United States,$340,Drawings
Untitled (Drawings 2014.),11.2,15.3,0,Zoran Jambresic,Croatia,$220,Drawings
Mirage,10.6,16.1,1.2,Sylvie Delusseau,France,"$1,010",Drawings
Linda,18,24,0.5,chris kunze,United States,$395,Drawings
El grito,15.7,7.9,0.4,Olga Armand Ugon,Uruguay,$580,Drawings
"Portrait of a girl , nude",16.5,23.4,0,Katerina K,United Kingdom,$330,Drawings
mallee cattle 2,24,18,1,Raymond Wittenberg,Australia,$420,Drawings
Just a dream 1,8.3,11.4,0,Renata Lombard,,$440,Drawings
horse 4,8,11,0.1,SANTHOSH C H,India,$200,Drawings
Sleeping Nude,9.4,12.6,0,Frederic Belaubre,France,$160,Drawings
Characters and animals together in action 4,8.7,12.6,0,Eustaquio Carrasco,Spain,$580,Drawings
Forest Walk 7/11,18.5,24.8,0.3,Chris terryn,Belgium,$630,Drawings
"NUDE 3747, 100 x 70 cm",27.6,39.4,0,Michael Lentz,Germany,$520,Drawings
Somebody I used to know,28,20,0.1,Sue Hutchins,United States,$565,Drawings
Similar But Different,23.6,23.6,0.4,Pio Schena,Italy,$330,Drawings
SLOW DISCLOSURES-9 30 14 otp/wg857pm9x12in,12,10,0.1,tj owens,United States,$520,Drawings
Figure 4,8.3,11.7,0,Eustaquio Carrasco,Spain,$295,Drawings
"LANDSCAPE: ITALIAN LANDSCAPE, DIRT ROAD, TREES #01 - Landscapes of Italy and Rome countryside: pastel drawing serie",8.3,5.7,0,NYWA ART PROJECT,,$333,Drawings
Untitled,19.7,27.6,0.4,Giorgos Chatziagorou,Greece,$910,Drawings
Here He Comes,26,18,1,Jim Gingerich,,"$5,350",Drawings
Twitching disguised by harmonic waves,19.7,27.6,0.4,Red Tweny,Italy,"$1,060",Drawings
Girl speaking #R6522,19.7,27.6,0.4,Gianfranco Fusari,Italy,$410,Drawings
woman in subway,9.4,11.8,0,Huneau Denis,France,$200,Drawings
"Sgraffito 1000 ""ALPINE VIEW AFTER HUMBOLDT"" 100x70cm",27.6,39.4,0,Michael Lentz,Germany,$520,Drawings
Hope and false prophets,16.9,13.8,0.4,Wil Van Rijn,,$165,Drawings
10 21 16 1048pm,6,6,0.1,tj owens,United States,$745,Drawings
We Will Eat Your Soul,10.4,14,0.2,Naomi Vona,United Kingdom,$380,Drawings
Romantic Rain,15.7,19.7,0.4,Helen Kholin,Denmark,$330,Drawings
Today,27.5,40,0.1,Pitru Marius,Romania,"$1,139",Drawings
Infant. Jesus - from the Naivety Drawings 2017.,47.2,39.4,2.8,Pete Codling,United Kingdom,"$6,950",Drawings
Sakura 7 - Der Heilige,16.5,14.6,0.1,Daniela Neumann,Germany,$190,Drawings
20140809 f01 be,8.5,11,0.1,Louis-Francois Alarie,Canada,$140,Drawings
Roundism – 19-02-18,8.3,11.7,0,Corné Akkers,Netherlands,"$1,905",Drawings
"Sgrafffito 926 ""FLAG: DECONSTRUCTING DONALD""",39.4,27.6,0,Michael Lentz,Germany,$520,Drawings
Shapes,12,9,0.1,Naef Basile,United States,$135,Drawings
AU NOM DE LA ROSE,10,8,0.1,Dulcie Dee,United States,$500,Drawings
Rick 1,27.5,39.4,0.1,Pitru Marius,Romania,$948,Drawings
4011,8.3,12.2,0,Gert Strengholt,Netherlands,$370,Drawings
Abstract Figure 1,12,12,0.1,Laura Kirkpatrick,United Kingdom,$180,Drawings
"Sgraffito 849 ""KISSES""",39.4,27.6,0,Michael Lentz,Germany,$520,Drawings
Portrait Carros 15C17,10.2,16.1,0,Frederic Belaubre,France,$210,Drawings
String - 52,6,6,0.1,Shanmukha Inkas,Qatar,$150,Drawings
Ritual,4.7,6.3,0.4,stefano giovanni camera,Italy,$150,Drawings
rydo.inlu,8.5,5.1,0,David Ronce,Brazil,$320,Drawings
DOBLE-FACE,40,60,1,Fernando Cezan,France,"$1,630",Drawings
Composition in movement 3,16.3,11.7,0,Eustaquio Carrasco,Spain,$760,Drawings
Untitled Colorful Portrait,5.5,7,0.1,Joe Quinn,United States,$270,Drawings
self-portrait study,31.5,39.4,0.4,Moritz Hoffmann,Germany,$710,Drawings
Jennie sketching,8,11.5,0.1,Pernille Harttung,United Kingdom,$260,Drawings
Passages 7,11.4,16.1,0,Frederic Belaubre,France,$180,Drawings
Reclining Pose of a Female Figure,30,22,2,Shant Beudjekian,United States,"$1,100",Drawings
Notation,7.5,6.3,0,Christian Kabuß,Germany,$150,Drawings
Al Qaeda Explosive Jobs Boom,11,8,0,Yasha Harari,United States,"$5,350",Drawings
Untitled (02-10-17),22,30,0.1,Jerry Jacobson,United States,$680,Drawings
Sgraffito 641 / 70x50cm,19.7,27.6,0,Michael Lentz,Germany,$420,Drawings
Dog-ship galaxy,15.7,15.7,0,Erwin Bruegger,Switzerland,$210,Drawings
Lemon peonies,25.6,18.9,0,Fátima Miguel Fernández de Zañartu,Spain,$480,Drawings
Dancer No.3,27.6,19.7,0,Nataša Bezić,Croatia,$480,Drawings
rus.bors,8.5,5.1,0.1,David Ronce,Brazil,$320,Drawings
Nude5079,15.7,11.8,0,Jeff Pignatel,France,$290,Drawings
Glasses,10.2,13.4,0,Silvia Hametaj,Albania,$910,Drawings
In front of the window,12.6,9.4,0,Erwin Bruegger,Switzerland,$210,Drawings
Fern,49.2,47.6,1.2,louise camrass,United Kingdom,"$1,800",Drawings
Dance at theater,8.9,12.8,0,Eustaquio Carrasco,Spain,$580,Drawings
Pastel Nude 3,16.5,23.2,0,Ellen Fasthuber-Huemer,Austria,$280,Drawings
Untitled Figure #21,5,8,0.1,Paul Rabe,,$160,Drawings
A Mess Of Gulls,18,12,0.1,Moda Monterotti,United States,$395,Drawings
Tree by The Square. Jerusalem.,13,15.7,0.4,Silvia Bar-am,Israel,"$1,075",Drawings
Steeped in Stitions II,8,10,1,De Yos,United States,$442,Drawings
Specimens 3,50,36,0.1,Cynthia Willett,United States,"$2,210",Drawings
sarinr3,11.4,16.5,0.4,Leslie De Melo,Austria,$940,Drawings
The Secret Garden,43.7,28,0.2,Marin Costiuc,United Kingdom,$900,Drawings
Woman with Violet Bottom,24,36,0,Kerry Smith,United States,$815,Drawings
The Neuter (5),29.5,39.4,0.1,Jasmin Genzel,,$595,Drawings
Ezra Pound,9,12,0.1,Robert House,United States,$445,Drawings
Couple rouge et noir,42.5,28.7,0.8,Vanhove Stephane,Belgium,"$1,460",Drawings
A Women  181×257mm illustrarion,7.1,10.1,0,Kouhei Hayashi,Japan,$220,Drawings
Elevation to the wind,8.3,11.7,0,Eustaquio Carrasco,Spain,$580,Drawings
Fragment of jungle in summer,11.7,8.3,0,Eustaquio Carrasco,Spain,$580,Drawings
St Just Steeple,11.8,15,0,Mary Ruggeri,United Kingdom,$380,Drawings
"""ON THE DARK SIDE OF THE MOON""  (9x12 paper-mix tech - 4 8 15 - 947pm-9x12)",9,12,0,tj owens,United States,$520,Drawings
wild horses,27.6,39.4,0,Marija Čolić,Serbia,$460,Drawings
Map Series,9.4,12.6,0.4,Adriana Ablin Abstract Painter,Argentina,$480,Drawings
untitled,11.7,8.3,0,Sylwia Kaden,Poland,$365,Drawings
Tree and Arch by Robert S. Lee (Sketchbook p. 69),9.8,8.8,0.1,Robert Lee,United States,"$30,750",Drawings
Girl With Flower,11,9,0.6,Hilary McCarthy Artist,United States,$340,Drawings
Untitled (Drawings 2014.),11.2,15.3,0,Zoran Jambresic,Croatia,$220,Drawings
Mirage,10.6,16.1,1.2,Sylvie Delusseau,France,"$1,010",Drawings
Linda,18,24,0.5,chris kunze,United States,$395,Drawings
El grito,15.7,7.9,0.4,Olga Armand Ugon,Uruguay,$580,Drawings
"Portrait of a girl , nude",16.5,23.4,0,Katerina K,United Kingdom,$330,Drawings
mallee cattle 2,24,18,1,Raymond Wittenberg,Australia,$420,Drawings
Just a dream 1,8.3,11.4,0,Renata Lombard,,$440,Drawings
horse 4,8,11,0.1,SANTHOSH C H,India,$200,Drawings
Sleeping Nude,9.4,12.6,0,Frederic Belaubre,France,$160,Drawings
Characters and animals together in action 4,8.7,12.6,0,Eustaquio Carrasco,Spain,$580,Drawings
Forest Walk 7/11,18.5,24.8,0.3,Chris terryn,Belgium,$630,Drawings
"NUDE 3747, 100 x 70 cm",27.6,39.4,0,Michael Lentz,Germany,$520,Drawings
Somebody I used to know,28,20,0.1,Sue Hutchins,United States,$565,Drawings
Similar But Different,23.6,23.6,0.4,Pio Schena,Italy,$330,Drawings
SLOW DISCLOSURES-9 30 14 otp/wg857pm9x12in,12,10,0.1,tj owens,United States,$520,Drawings
Figure 4,8.3,11.7,0,Eustaquio Carrasco,Spain,$295,Drawings
"LANDSCAPE: ITALIAN LANDSCAPE, DIRT ROAD, TREES #01 - Landscapes of Italy and Rome countryside: pastel drawing serie",8.3,5.7,0,NYWA ART PROJECT,,$333,Drawings
Untitled,19.7,27.6,0.4,Giorgos Chatziagorou,Greece,$910,Drawings
Here He Comes,26,18,1,Jim Gingerich,,"$5,350",Drawings
Twitching disguised by harmonic waves,19.7,27.6,0.4,Red Tweny,Italy,"$1,060",Drawings
Girl speaking #R6522,19.7,27.6,0.4,Gianfranco Fusari,Italy,$410,Drawings
NUDE No. 3590 (100 x 70 cm),27.6,39.4,0,Michael Lentz,Germany,$520,Drawings
The Chair,9,12,0.3,Jayne Somogy,United States,$165,Drawings
Myrthe with white skirt,17.7,12.6,0.4,Marie jose Leenders,Netherlands,$860,Drawings
Nude 1,24,16.5,0,Jasmine Chen,United States,$245,Drawings
Sleeping C792,25.6,18.9,0.4,Gianfranco Fusari,Italy,$610,Drawings
turning,19.7,23.6,1.2,Heather Gordon,,$610,Drawings
Nudo di donna,14.2,12.6,0,ernesto di battista,Italy,$790,Drawings
Illustration 1,11.8,16.5,0.4,Claudia Wimmer,Germany,$330,Drawings
leslie #4,30.3,36.2,0.4,Mauricio Cardona,Colombia,$320,Drawings
Porto Santo  Island,11,15.7,0.4,orlando pereira,Portugal,"$21,000",Drawings
Power Plant (Das Kraftwerk) (1979),17.5,25,0.1,Dietmar Scherf,United States,"$7,000",Drawings
Anpiel,18.5,25.6,0.4,Graszka Paulska,Poland,"$3,270",Drawings
Two flowers,19.7,27.6,0.4,Red Tweny,Italy,"$1,060",Drawings
LIBERTAD.,19.7,25.6,0.4,Rafael Piedehierro,Spain,"$4,270",Drawings
Power,16.5,23.2,0.1,orlando pereira,Portugal,"$5,450",Drawings
ICARA SOCORRO,0.4,0.4,0.1,Pedro Uribe Echeverria,France,$690,Drawings
WOMAN DOING THE SPLITS,8.1,8.5,0.1,Stuart Ridley,United Kingdom,"$3,960",Drawings
vader dream,11.8,15.7,0,pechane sumie,France,$310,Drawings
Smart Boy,4,5.5,0.1,Girish Chandra Vidyaratna,India,$150,Drawings
Mother and child 8,19.7,13.8,0.4,mohamed khalil,Palestinian Territory,$660,Drawings
Black Canyon,23.6,31.5,1,Zulfiya Mukhamadeyeva,Kazakhstan,$890,Drawings
jeep,10.6,8.7,0.4,grigorios paidis,Greece,$170,Drawings
No 82,16,19,0.1,james hussey,United Kingdom,$730,Drawings
Woman Portrait No.4,12,16,0.1,Mariam Darchiashvili,Georgia,$310,Drawings
Wildcat,7.1,10.2,0.1,Lilla Varhelyi,Germany,$330,Drawings
The Bloom Series,4.3,5.5,0.1,Cheryl Clayton,United States,$140,Drawings
Flying Lessons,11,16.5,0,Vanja Subotic,Serbia,$520,Drawings
Chic to Chic,11.7,16.5,0,Yulia Corrignan,France,"$1,880",Drawings
Waves,16.5,23.4,0,Ivana Vanacova,Czech Republic,$660,Drawings
Bill Hicks,8.3,11.8,0.1,Paul Nelson-Esch,Portugal,$350,Drawings
ARTIST 3,9,12,0.1,Helen Polishuk,Canada,$470,Drawings
"Nude sitting, with fishnet",11,14,0.1,Christopher LoPresti,United States,"$2,270",Drawings
Woman,23.2,31.9,0,louise camrass,United Kingdom,$740,Drawings
selfie with longer hair #122,9.1,11.8,0.4,Ilian Savkov,Bulgaria,$580,Drawings
castle samurai,11.8,15.7,0,pechane sumie,France,$320,Drawings
Energeia Primordium,9,12,0.1,Carlota Penson,United States,"$1,079.11",Drawings
A Good Show,5,7.5,0.1,Dumitru Bostan Junior,Romania,$170,Drawings
MAGIC K 2,11.8,11.8,0,Paco Vila  Guillén,Spain,$270,Drawings
I'm NOT a catholic girl (23:50),8.6,11.9,0,Walter Roos,Germany,$420,Drawings
untitled,7.9,11.8,0,Ira Repey,Austria,$250,Drawings
Portrait of a Rabbit,7,10,0.1,Lawn Walker,United States,$140,Drawings
The restless ones.,11,14,0.1,Victoria General,Canada,$395,Drawings
Etude I (manches bouffantes),8.3,11.8,0.1,Isabelle Joubert,France,$570,Drawings
Baroque Musician,12,16.5,0.1,Ellen Shire,United States,$765,Drawings
L'apparition,23.6,19.7,0.6,jacques bodin,France,"$2,410",Drawings
Akt_9,15.7,23.6,0,Susanne Strassmann,France,$150,Drawings
Untitled,11.8,8.3,0.1,Josh Lambert,United States,$340,Drawings
The girl in the cap,9.4,12.5,0.1,Kristel Tatiana Nadvornaia,Belgium,$170,Drawings
demons of the mind,11,14,0.1,COBIA CZAJKOSKI,United States,"$1,700",Drawings
spot cat,11.8,15.7,0,pechane sumie,France,$320,Drawings
Just me,11,14,0.1,Gilles LeBlu,Belgium,$299,Drawings
Going Loco down in Acapulco,14,20,0.1,Gilles LeBlu,Belgium,$725,Drawings
Stay strong,7.3,7.7,0,Nasrin Barekat,Kenya,$250,Drawings
Turn to the right,15.1,11.5,0.1,Olena Kamenetska-Ostapchuk,Poland,$300,Drawings
Light in the Window 8,9.3,9.8,0,Natalia Kis,Serbia,$170,Drawings
East Inscription 東銘,15,12.2,0.1,Ken Wong,Canada,$180,Drawings
Twins,22.4,29.9,0,Mariya Rovenko,Australia,"$1,300",Drawings
Nous Tous,39.4,55.1,0,Alixire Colmant,France,"$1,630",Drawings
Membrane,8.3,11.7,0,Visual Art,Indonesia,$160,Drawings
Future Vision,27.6,35.4,0,James Shipton,United Kingdom,$442,Drawings
Red and freckles #2 (0:31),8.6,11.9,0,Walter Roos,Germany,$420,Drawings
lcss-532,4.7,4.7,0,David Ronce,Brazil,$370,Drawings
Victory Drink,16.5,23.6,0,Serena Singh,Switzerland,$290,Drawings
My Lover Boy,15.7,11.8,0.6,Nathalie RAGOUST,France,$420,Drawings
Vacation Time,8.3,10.8,0,Marilyn Lowe,Canada,$210,Drawings
White Egret Abstract,11,15,0,Carmella Teresa,United States,$370,Drawings
dévoilé,8.3,11.2,0.4,Elham Etemadi,France,$230,Drawings
elan dancer and body woomen,11.8,16.5,1.2,Liliane Danino,Israel,$530,Drawings
Flowers Lake. Seymour Mountain.,9.4,7.1,0,Kira Sokolovskaia,Canada,$150,Drawings
100 compositions for solitude,8.3,11.4,1.2,Ana Flávia Garcia,Brazil,$370,Drawings
Amazon,11.8,15.7,0,Estelle Grandidier,United Kingdom,$550,Drawings
Old Siberian Man,7.9,11.6,0,Igor Pose,Belgium,$465,Drawings
Red and Black Tree II,6.4,9.1,0,Marilyn Lowe,Canada,$150,Drawings
Thatching,6.7,10,0,Marilyn Lowe,Canada,$180,Drawings
Equal Pay #P-S-00107,8,11,0.1,Matt Woods,United States,$135,Drawings
The lady and the moon,11.8,15.7,0,Simoni Symeonidou,Cyprus,$690,Drawings
Shit Bones #P-S-00050,9,9.5,0.1,Matt Woods,United States,$135,Drawings
"Young Woman In Warm Sunlight, Number 3.",8,10,0.1,Liam Ryan,Ireland,$365,Drawings
Sleeping cat,5.9,8.3,0,Sylvia Baldeva,France,$690,Drawings
Live Chance,8.3,11.7,0.1,Tade Garben,Spain,$560,Drawings
"Strike a Pose: Tamara Rojo, Prima Ballerina in Raymonda",9.1,15.7,0,Zoe James-Williams,United Kingdom,$860,Drawings
SERIE INSTRUMENTOS EXTRAÑOS,11.7,16.5,0.1,NAIKER ROMAN,Spain,$190,Drawings
Click Beetle,27.6,19.7,0,Andrew McGeachy,Switzerland,"$1,070",Drawings
eleven  paper coffee cups,26.4,3.1,0.4,Ilian Savkov,Bulgaria,$430,Drawings
Two Figures,38,70,0.1,Florence Gray,United States,"$5,650",Drawings
Balance no.25,6,8,0.1,JB Nearsy,United States,$190,Drawings
Kid on the block,19.7,25.6,0,Olga Gál,,$580,Drawings
"Sgraffiti 1345 ""ON CLIMATE CHANGE""",39.4,27.6,0,Michael Lentz,Germany,$560,Drawings
Erik and Margo,14,17,0.1,Jonathan Stone,United States,$339,Drawings
Red Hibiscus,12,9,0.1,Melisa Torres,United States,$545,Drawings
"Tulip flowers bouquet still life, botanical black and white tulip wall art",18,17,0.1,Vitali Komarov,Czech Republic,$370,Drawings
'Skins',16.5,11,0,Steve Ferris,United Kingdom,$590,Drawings
Kremlin (Moscow),8.8,11.6,0.1,Manuchahar Ali,Saudi Arabia,$150,Drawings
Mixed Ethnicty Woman Portrait Series,7,10,0.2,Talia Perez,,$135,Drawings
"Untitled, 1.24.18-5",12.2,16.1,0,Allison Plastridge,Singapore,$370,Drawings
SUCCULENT,7,5,0.1,Randy Perdew,,$520,Drawings
giallo 6,11.8,15.7,0,Otarebill Liberato,Italy,$250,Drawings
Having a cup of coffee with Friedrich Nietzsche,9.4,13,0.1,Burak Kum,Turkey,$400,Drawings
I Gently Weep,16.5,23.4,0,James Shipton,United Kingdom,$294,Drawings
Town V,11.8,11.8,0,Paola Consonni,Italy,$250,Drawings
Genesis of a Philosophical Concept: Chapter I - Clarity (Standstill),8.2,5.7,0,Mersolis Schöne,Austria,$195,Drawings
pH 7,32,48,0.5,Ralph Paquin,United States,"$9,812",Drawings
Diary of Kouhei-gahaku/20200526,4.1,5.8,0,Kouhei Hayashi,Japan,$225,Drawings
Little black dress,8.8,12.1,0.1,Jelena Arsic,Serbia,$160,Drawings
Crazy Quilt,38,24,0.1,Luis Mijangos Castellanos,United States,"$2,670",Drawings
The Venus of The Hague – 09-07-20,11.7,8.3,0,Corné Akkers,Netherlands,"$2,475",Drawings
pulvis V,23.6,19.7,0.4,Zalo Kappa,Spain,$510,Drawings
Ariadne's choice,19.7,19.7,1,Svetlana Catif-Filonova,Germany,$610,Drawings
Wideline-109,8.7,8.7,0.1,Shanmukha Inkas,Qatar,$250,Drawings
LOS MOTIVOS,13,18.5,0.1,María Teresa Cornejo y Martínez,Mexico,$580,Drawings
the theatre of self #63,2.8,5.1,0.4,Ilian Savkov,Bulgaria,$370,Drawings
Small Responses In Isolation No 2,8.3,10.2,0,Sarah Needham,United Kingdom,$395,Drawings
Untitled #5,27.6,39.4,0.3,Elizabeth Wojciak,Australia,$780,Drawings
"Fun Fighting Club – Feat. Monika Regina Grinderch, Divine And The Boxers Of Thera",35.1,16.5,0,Patrick Gourgouillat,France,"$1,680",Drawings
20100928 07,11,8.5,0.1,Louis-Francois Alarie,Canada,$150,Drawings
The Beginning,36,48,0.1,Ellen Fasthuber-Huemer,Austria,$270,Drawings
Seated Pose of a Woman in Charcoal 22,45.7,61,0.8,Shant Beudjekian,United States,"$1,080",Drawings
Ronaldinho,14.8,21.1,1,Ralf Wandschneider,Spain,$150,Drawings
Multiple poses No. 1,35.6,43.2,0.3,Beth Claverie,United States,$215,Drawings
RELAX,21,30,0.1,agus iswahyudi,Indonesia,$190,Drawings
QM5,50,105,1,Stefano Mazzolini,Italy,$270,Drawings
Character,29.5,41.9,0.3,Dumitru Bostan Junior,Romania,$190,Drawings
Domnul Popovici,39.9,49.8,2.5,Dumitru Bostan Junior,Romania,$200,Drawings
shell,70,50,25.4,Renato Giorgio,Italy,$170,Drawings
Untitled,73.7,50.8,0.3,YuMei Han,United States,$410,Drawings
Untitled,12.7,20.3,0.3,Nadeem B - Member of Chelsea Art Society,United Kingdom,$830,Drawings
Two characters and several loose animals,21.5,31.5,0.1,Eustaquio Carrasco,Spain,$580,Drawings
"NUDE 4663 ""READY MAIDEN"" billboard size",70,100,0.1,Michael Lentz,Germany,$565,Drawings
Rural ecological and acrobatic festival ... twelve birds and nine eggs ... gmo free one hundred percent ...(SOLD Open Edition Print),32.4,23.2,0.2,Remigiusz Dobrowolski,Poland,$181,Drawings
Buildings in a space without limits,21,29.7,0.1,Eustaquio Carrasco,Spain,$480,Drawings
zod.irp,21,14.8,0.2,David Ronce,Brazil,$320,Drawings
Op. 211. parallel line drawing serail,50,60,1,Gyula Sági,Germany,"$1,040",Drawings
First self-portrait,24,32,0.1,Frederic Belaubre,France,$170,Drawings
Nude in Solar Wind,35.6,27.9,2.5,Erik Sulander,,$230,Drawings
Old Farm House,30,21,1,Damian Osborne,South Africa,$390,Drawings
Monsters,91.4,61,2.5,Elizabeth Kenney,United States,$465,Drawings
Migration by Boat,91.4,91.4,3.8,Melinda Hoffman,,"$1,670",Drawings
"Model, 1988",24,19,0.1,Frederic Belaubre,France,$150,Drawings
Nervous aliens,100,70,1,Nebojsa Ruzic Varda,Serbia,$710,Drawings
Trend,33,49.5,0.3,Akemi Watanabe,United States,$135,Drawings
LINES 84,40,30,3,Annette Mewes-Thoms,Germany,$610,Drawings
Accelerated course to build a bird house for the copy with the chicks have on the early spring,32.4,23.2,0.2,Remigiusz Dobrowolski,Poland,$170,Drawings
Fitting rooms,22.9,33,0.3,Karolina Kawa,Spain,$267,Drawings
Lorca,30,40,2,Andreas Giannoutsos,Greece,"$1,600",Drawings
Shield,20,30,2,Andreas Giannoutsos,Greece,"$1,200",Drawings
havasupai dusk,50.8,40.6,0.3,laurelea kim,United States,$390,Drawings
Young Man Sketch.#2,41,66,0.1,Margaryta Verkhovets,Poland,$170,Drawings
"""Circe""",45.7,61,0.3,Eric Armusik,United States,"$1,450",Drawings
Cotton Cloud One,61,40.6,0.3,Daniel Jones,United States,$290,Drawings
President Obama and Queen Elizabeth II,27.9,20.3,0,Yasha Harari,United States,"$5,350",Drawings
LA2489 Chateau Marmont,45.7,61,0.3,Joshua Wong,United States,$740,Drawings
An Orgy Of Self-Pity,35,25,0.1,Michael Hayter,United Kingdom,$280,Drawings
No title,21.1,29.7,0.3,Renata Lombard,,$329,Drawings
Other #32,26,18,0.1,Thorben Nolsen,Netherlands,$150,Drawings
Sachiko in Fishnet,35.6,43.2,0.3,Christopher LoPresti,United States,"$2,070",Drawings
The Stranger: humani corporis mysterium,100,135,0.1,Newton Scheufler,Brazil,"$1,040",Drawings
Pottery by Robert S. Lee (Sketchbook p. 82),24.9,22.4,0.3,Robert Lee,United States,"$30,750",Drawings
Lonelly #4,70,100,0.1,Michał Wojtysiak,Poland,$430,Drawings
Pet My Dog,20.8,29.5,0.3,Dheeraj Abrol,Australia,$150,Drawings
Sgraffiti 439 (70 x 50 cm),50,70,0.1,Michael Lentz,Germany,$410,Drawings
Helping Hands-1,16.3,23.9,0.3,Shanmukha Inkas,Qatar,$161,Drawings
The Women 181×257mm illustration,18.1,25.7,0.1,Kouhei Hayashi,Japan,$220,Drawings
secret dreams,38,32,0.1,Konrad Biro,Hungary,$220,Drawings
City and small boats,29.7,21,0.1,Eustaquio Carrasco,Spain,$480,Drawings
"COUPLE 426, 100x70 cm",70,100,0.1,Michael Lentz,Germany,$520,Drawings
PARAGON OF VIRTUE,16.3,27.9,0.3,Marcia Woods,United States Minor Outlying Islands,$715,Drawings
Inhabit 3,18,24,1,Ariadna Pedemonte,Spain,$150,Drawings
The Mix,29,21,0.1,Frederic Belaubre,France,$150,Drawings
Marilyn Candy,100,70,0.2,Jose Parra-Moreno,Spain,"$1,090",Drawings
The fortune-teller II,40,30,1,Andreas Giannoutsos,Greece,"$1,600",Drawings
Self portrait in the high speed train toilets mirror,13.5,19.5,0.1,patrick szymanek,France,$150,Drawings
Haagse Bos (The Hague Forest) - 02-11-15,29.7,21,0.1,Corné Akkers,Netherlands,"$1,860",Drawings
Utopia 25,40,60,1.5,Fin de Semana,,$370,Drawings
Utopia 17,40,60,0.1,Fin de Semana,,$370,Drawings
red. 5,20.3,20.3,5.1,Marie Tosto,United States,$545,Drawings
Feline Perch,41,29,0.1,Soo Beng Lim,Australia,$410,Drawings
"An exercise in making a Self Portrait, No.  1.",43.2,55.9,0.3,Marianne Sturtridge,United Kingdom,"$1,930",Drawings
Luka`s Love - Football (Soccer),12,15.5,0,Maja Milovanovic,Serbia,$180,Drawings
Plaza,76.2,101.6,0.1,Zodiak Paredes,United States,"$7,800",Drawings
samurai,16,18,1,stefano giovanni camera,Italy,$150,Drawings
Splash Hummingbird & Flower-Digital with Acrylic paint touch painting on canvas,76.2,76.2,2.5,Samiran Sarkar,India,$650,Drawings
Luciding,61,45.7,0.3,Anita Zotkina,United States,$565,Drawings
Nude: 3734,45.7,61,0.3,Lewis Evans,Canada,$180,Drawings
Peggy Standing,45,53,0,motoko kamada,United States,$345,Drawings
a bouquet in a teapot,50,60,0.2,Masha Brzhezinskaya,,$460,Drawings
The Tree on the Hill,29.4,20.8,0.1,Igor Pose,Belgium,$555,Drawings
thoughtful,42,50,2,Umberto Papale,Italy,$330,Drawings
Seated Pose of A Woman Figure 278,55.9,76.2,2.5,Shant Beudjekian,United States,"$2,670",Drawings
Figure 9,21,29.7,0.1,Eustaquio Carrasco,Spain,$295,Drawings
Crossway ,70,100,1,Victor Tarragó,Spain,$550,Drawings
GINGER PLOT,33,23,0.1,Elisheva Nesis,Israel,$400,Drawings
NUDE No. 3687 (100 x 70 cm),70,100,0.1,Michael Lentz,Germany,$520,Drawings
Tadpoles,21,29.7,0.1,Eustaquio Carrasco,Spain,$580,Drawings
Reyhaneh,20.3,30.5,5.1,Nadra Khan,Pakistan,$330,Drawings
Nude No. 3650 (100 x 70 cm),70,100,0.1,Michael Lentz,Germany,$520,Drawings
untitled,20,28,0.1,Michele Cannavale,Italy,$150,Drawings
Ancient Warriors - diptych,50.8,106.7,1.9,Carlo Grassini,United States,$988,Drawings
Axis Figures,88.9,58.4,5.1,Daena Title,United States,"$1,970",Drawings
Ayano (Portrait of Japanese Geisha Girl),30.5,22.9,1.3,Jayne Somogy,United States,$165,Drawings
The three trees along the river Don,40,30,1,Kate Steenhauer,United Kingdom,$740,Drawings
book 38,30,24,3,Jovana Knezevic Brankovic,United States,$430,Drawings
Book 12,30,24,3,Jovana Knezevic Brankovic,United States,$499,Drawings
Shark,21.1,29.7,2,Vladimir Ilievski,Macedonia,$330,Drawings
Sleepyhead,100,70,1,Kasia Gawron,Poland,$390,Drawings
God Prophet (Study),22.9,27.9,2.5,John Webster,United States,$330,Drawings
WHAT DID YOU SAY?P-3 19 14MRS-1030PM,22.9,30.5,0.1,tj owens,United States,$450,Drawings
Concept of Flat 1,160,116,1,Ichiro Yamamoto,Japan,"$26,000",Drawings
The Race of the Pichu-Pichu,40.6,40.6,1.3,Pablo Montes,Puerto Rico,"$1,115",Drawings
"My mother's wedding, 1968",32.5,40.5,0.1,Federico Cortese,Italy,$360,Drawings
The Other Side of the Dream,101.6,81.3,0.5,William Macdonald,Canada,"$2,210",Drawings
Garden (1979),44.4,62.2,0.3,Dietmar Scherf,United States,"$7,000",Drawings
Over the white wall,70,50,1,Red Tweny,Italy,"$1,060",Drawings
